fip_index,fip_title,decl_np,community,c,question,q,sort,nochoice,decl,rel,resource_id_used,startdate,enddate,date,supercommunities,sc
https://w3id.org/np/RASIZZvVB9dJ2XXVZ5VEY_3WVkiF3CnBWqopheeurO91Y,EMSO ERIC FIP 2019 bm,https://w3id.org/np/RANkFaWwBQTqViDmQWEtZrVVlZaT4qjReTkbAzAehlZs0,http://purl.org/np/RAigW2GWJ5T5odcCltjA6iWxKT-xIdvKE_aThDdgbcZzA#EMSO,EMSO,https://w3id.org/fair/fip/terms/FIP-Question-I3-MD,I3-MD,I3-0Dx,,https://w3id.org/np/RANkFaWwBQTqViDmQWEtZrVVlZaT4qjReTkbAzAehlZs0#declaration,https://w3id.org/fair/fip/terms/declares-planned-use-of,http://purl.org/np/RAJrKV-5B7l3W0lmFZk8Z0lsRJML4NSM9j7VOYKYZ5Fj4#OceanSites,2019-01-01,2019-12-31,2024-01-22T18:19:50+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RASIZZvVB9dJ2XXVZ5VEY_3WVkiF3CnBWqopheeurO91Y,EMSO ERIC FIP 2019 bm,https://w3id.org/np/RAOl2rhNLvwtvAvfSn6uZlKt_1bqna9A5VDgqqqNsNRdM,http://purl.org/np/RAigW2GWJ5T5odcCltjA6iWxKT-xIdvKE_aThDdgbcZzA#EMSO,EMSO,https://w3id.org/fair/fip/terms/FIP-Question-A1.1-D,A1.1-D,A1.1-Dx,,https://w3id.org/np/RAOl2rhNLvwtvAvfSn6uZlKt_1bqna9A5VDgqqqNsNRdM#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAF1ANn-BCFop0OBMOC7S8NtG0y_xYhRX4tAu37XZVCo0#HTTPS,2019-01-01,2019-12-31,2024-01-22T18:19:50+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RASIZZvVB9dJ2XXVZ5VEY_3WVkiF3CnBWqopheeurO91Y,EMSO ERIC FIP 2019 bm,https://w3id.org/np/RAP2YXDNQRR-fXpKpi_Acdolc2GVGkpFUZwBB2mzLKEds,http://purl.org/np/RAigW2GWJ5T5odcCltjA6iWxKT-xIdvKE_aThDdgbcZzA#EMSO,EMSO,https://w3id.org/fair/fip/terms/FIP-Question-A1.2-D,A1.2-D,A1.2-Dx,,https://w3id.org/np/RAP2YXDNQRR-fXpKpi_Acdolc2GVGkpFUZwBB2mzLKEds#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RA63-_ZV5MsUMBGvOTpqpqg3rxn7dSkHD8HOq4f2cdyvc#OPENDATA,2019-01-01,2019-12-31,2024-01-22T18:19:50+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RASIZZvVB9dJ2XXVZ5VEY_3WVkiF3CnBWqopheeurO91Y,EMSO ERIC FIP 2019 bm,https://w3id.org/np/RAbzBCj4bN0T-03z-21Ub47sq0NhLTlgrXbIivJ7fgRy0,http://purl.org/np/RAigW2GWJ5T5odcCltjA6iWxKT-xIdvKE_aThDdgbcZzA#EMSO,EMSO,https://w3id.org/fair/fip/terms/FIP-Question-A1.1-MD,A1.1-MD,A1.1-0Dx,,https://w3id.org/np/RAbzBCj4bN0T-03z-21Ub47sq0NhLTlgrXbIivJ7fgRy0#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAkZcKw78nvhrCpqtPTP-JUv8Qr9N72Gjnaohpmd7UoKs#ERDDAP,2019-01-01,2019-12-31,2024-01-22T18:19:50+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RASIZZvVB9dJ2XXVZ5VEY_3WVkiF3CnBWqopheeurO91Y,EMSO ERIC FIP 2019 bm,https://w3id.org/np/RAdMIE0fctWlod_pgmahaCxfOzl3cIrk8I9rNJiK64PYA,http://purl.org/np/RAigW2GWJ5T5odcCltjA6iWxKT-xIdvKE_aThDdgbcZzA#EMSO,EMSO,https://w3id.org/fair/fip/terms/FIP-Question-I2-D,I2-D,I2-Dx,,https://w3id.org/np/RAdMIE0fctWlod_pgmahaCxfOzl3cIrk8I9rNJiK64PYA#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RALBOR5frFpOCV3IDmuJDX8vJD-AhyjEsDKSOw-c8lIfk#NVS_Voc,2019-01-01,2019-12-31,2024-01-22T18:19:50+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RASIZZvVB9dJ2XXVZ5VEY_3WVkiF3CnBWqopheeurO91Y,EMSO ERIC FIP 2019 bm,https://w3id.org/np/RAeS8xwq-FkJo_0Aow_Nn2Za-k8UBcmYTCsn6hEEBiAb8,http://purl.org/np/RAigW2GWJ5T5odcCltjA6iWxKT-xIdvKE_aThDdgbcZzA#EMSO,EMSO,https://w3id.org/fair/fip/terms/FIP-Question-R1.2-D,R1.2-D,R1.2-Dx,,https://w3id.org/np/RAeS8xwq-FkJo_0Aow_Nn2Za-k8UBcmYTCsn6hEEBiAb8#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAm-5N-Essj5oekn7Qd_KgooUYAk9Szk3bBK9R3jcGnlM#NetCDF_CF1.7,2019-01-01,2019-12-31,2024-01-22T18:19:50+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RASIZZvVB9dJ2XXVZ5VEY_3WVkiF3CnBWqopheeurO91Y,EMSO ERIC FIP 2019 bm,https://w3id.org/np/RAny5gJ5UtukEpjHixK-icslJPlCWFOa-Y2ncy4xH1IxI,http://purl.org/np/RAigW2GWJ5T5odcCltjA6iWxKT-xIdvKE_aThDdgbcZzA#EMSO,EMSO,https://w3id.org/fair/fip/terms/FIP-Question-A1.1-MD,A1.1-MD,A1.1-0Dx,,https://w3id.org/np/RAny5gJ5UtukEpjHixK-icslJPlCWFOa-Y2ncy4xH1IxI#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAF1ANn-BCFop0OBMOC7S8NtG0y_xYhRX4tAu37XZVCo0#HTTPS,2019-01-01,2019-12-31,2024-01-22T18:19:50+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RASIZZvVB9dJ2XXVZ5VEY_3WVkiF3CnBWqopheeurO91Y,EMSO ERIC FIP 2019 bm,https://w3id.org/np/RAr5sHFeBpkS9QeKXW7VaTru5l2VfEamZok8pNfgVVbzA,http://purl.org/np/RAigW2GWJ5T5odcCltjA6iWxKT-xIdvKE_aThDdgbcZzA#EMSO,EMSO,https://w3id.org/fair/fip/terms/FIP-Question-A2,A2,A2x,,https://w3id.org/np/RAr5sHFeBpkS9QeKXW7VaTru5l2VfEamZok8pNfgVVbzA#declaration,https://w3id.org/fair/fip/terms/declares-planned-use-of,http://purl.org/np/RA6lJGt5TRNo9XpCM5XcNKlhEDlGWTvZ6iUyhff0bfwX4#RDA_CTS,2019-01-01,2019-12-31,2024-01-22T18:19:50+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RASIZZvVB9dJ2XXVZ5VEY_3WVkiF3CnBWqopheeurO91Y,EMSO ERIC FIP 2019 bm,https://w3id.org/np/RAv55g3NHR7CsX4qM9mdwQLnz_IfeSfyUxF_wi7koxQ6M,http://purl.org/np/RAigW2GWJ5T5odcCltjA6iWxKT-xIdvKE_aThDdgbcZzA#EMSO,EMSO,https://w3id.org/fair/fip/terms/FIP-Question-F4-D,F4-D,04-Dx,,https://w3id.org/np/RAv55g3NHR7CsX4qM9mdwQLnz_IfeSfyUxF_wi7koxQ6M#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAEyxv-N6UUwcftrUsZULWiaqeyjIA4DiMaYUAMJx9WI4#SEANOE,2019-01-01,2019-12-31,2024-01-22T18:19:50+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RASIZZvVB9dJ2XXVZ5VEY_3WVkiF3CnBWqopheeurO91Y,EMSO ERIC FIP 2019 bm,https://w3id.org/np/RAvIZ8CLwwUDXht1qdnpkcSPK9G7Zg2uHNsJmRvf2bg5U,http://purl.org/np/RAigW2GWJ5T5odcCltjA6iWxKT-xIdvKE_aThDdgbcZzA#EMSO,EMSO,https://w3id.org/fair/fip/terms/FIP-Question-I3-D,I3-D,I3-Dx,,https://w3id.org/np/RAvIZ8CLwwUDXht1qdnpkcSPK9G7Zg2uHNsJmRvf2bg5U#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAJrKV-5B7l3W0lmFZk8Z0lsRJML4NSM9j7VOYKYZ5Fj4#OceanSites,2019-01-01,2019-12-31,2024-01-22T18:19:50+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RANcl3NBR7vltDewb3LfqX3uUWpnYoWjv7hRcqv3e5kRY,EISCAT FIP 2022,https://w3id.org/np/RAuZ99zKvDuR3n637i325QNiYi6KsvzFqmslgF0RnmpxY,http://purl.org/np/RA60A2KfcavwnEmeDWoSfAw9N5KiWHrDrQBh0fDKdbs7c#EISCAT,EISCAT,https://w3id.org/fair/fip/terms/FIP-Question-F4-MD,F4-MD,04-0Dx,,https://w3id.org/np/RAuZ99zKvDuR3n637i325QNiYi6KsvzFqmslgF0RnmpxY#declaration,https://w3id.org/fair/fip/terms/declares-planned-use-of,http://purl.org/np/RARKGmoA6jLQnUvkijvsoS6zcXxbiujviU39B54DoH208#B2FIND,2022-01-01,2022-12-31,2024-01-22T19:09:23+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RAB5bzM383QDRW8ua-iyM2XiaYSs9DwNzmeE5rBYSkdiI,ACTRIS_CLU_FIP_2022,https://w3id.org/np/RAuQ3n6hCWLwrIw4x49PADdFJpWvkFEP_NODPzYUy6QtQ,http://purl.org/np/RAhtZUfiw2puxceEOXsLhh1eIlFWYvB_j0APDSxt_1Ypk#ACTRIS_CLU,ACTRIS_CLU,https://w3id.org/fair/fip/terms/FIP-Question-F2,F2,02x,,https://w3id.org/np/RAuQ3n6hCWLwrIw4x49PADdFJpWvkFEP_NODPzYUy6QtQ#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAm-5N-Essj5oekn7Qd_KgooUYAk9Szk3bBK9R3jcGnlM#NetCDF_CF1.7,2022-01-01,2022-12-31,2024-01-22T19:24:42+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RA7utt-TayoOSy-ZTzWt8dnkDR_5hqBPFAl4OXjuNGBTU,eLTER FIP 2020,https://w3id.org/np/RAqYx6FSF0_PspxLSyn0tGI1hIBu8YOUnWcvtgL19HYaw,http://purl.org/np/RA9GLc5qwnKHfaLwDtIwdzmTE7jFBoIWquFZ49tuFeUAM#eLTER-RI,eLTER-RI,https://w3id.org/fair/fip/terms/FIP-Question-A1.1-MD,A1.1-MD,A1.1-0Dx,,https://w3id.org/np/RAqYx6FSF0_PspxLSyn0tGI1hIBu8YOUnWcvtgL19HYaw#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAszH6lU-Zc3UO7MHPKj1Lb0dmMmaTJrRvQ0jqpXMyFY4#REST,2020-01-01,2020-12-31,2024-01-22T19:06:36+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RAD8SMkrAjL48gTTG84v9mRoYsemjEhwjpQBZgAorLLmo,ICOS FIP 2021,https://w3id.org/np/RAuG27htegQ4k-FY_lw3uw7PTfqdAnbri9C4Vs1vesXLk,http://purl.org/np/RA3ztnxJk-Ct8T9T8HIxuMbEv4KvkQLUL1J-SQm-vg-po#ICOS,ICOS,https://w3id.org/fair/fip/terms/FIP-Question-F4-MD,F4-MD,04-0Dx,,https://w3id.org/np/RAuG27htegQ4k-FY_lw3uw7PTfqdAnbri9C4Vs1vesXLk#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAUhotKhSj2m1ftHGPXAYyL2QgY60L6mYrunOzQwGZJ44#Google_Dataset_Search,2021-01-01,2021-12-31,2024-01-22T17:39:59+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RAb3lbTbLKvzJ1C21diowD3NcO5ahIIUml3GWrNdSkbm4,ICOS FIP 2022,https://w3id.org/np/RAttmmtAwEMAFRUbmpHoYKQMzag4yREN_WLxEDq6ELjN4,http://purl.org/np/RA3ztnxJk-Ct8T9T8HIxuMbEv4KvkQLUL1J-SQm-vg-po#ICOS,ICOS,https://w3id.org/fair/fip/terms/FIP-Question-I3-D,I3-D,I3-Dx,,https://w3id.org/np/RAttmmtAwEMAFRUbmpHoYKQMzag4yREN_WLxEDq6ELjN4#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RA6903cYeY4s9RQE_Y-67XuPuNxdh9MuiZfQ2KCdHDMk8#wmo-core-profile,2022-01-01,2022-12-31,2024-02-03T20:47:01+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RA66aS4O_3I7JTW-CafSGb58ZeTnr_MrI1ekUz60eEfTE,DiSSCo FIP 2019,https://w3id.org/np/RAr3CislSLzv_XGTNY0yjoGoJM4YEBWcgkA3cvP7c7gvA,http://purl.org/np/RAG16j7HyNPJeyKbUDm_GYBP6JqX8hL1R25b74qPJs3jg#DiSSCo,DiSSCo,https://w3id.org/fair/fip/terms/FIP-Question-I3-D,I3-D,I3-Dx,,https://w3id.org/np/RAr3CislSLzv_XGTNY0yjoGoJM4YEBWcgkA3cvP7c7gvA#declaration,https://w3id.org/fair/fip/terms/declares-planned-use-of,http://purl.org/np/RAIKz5-yaWCQL-N3X_YawaGdOJFn4DfVNcExYpBJLQjn0#openDS,2019-01-01,2019-12-31,2024-01-22T19:57:30+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RAlE6SuNk3qlHqmyYoV-DsAyDARBqWiW79wqDPe3_N7MA,ACTRIS ASC FIP 2021,https://w3id.org/np/RAtKY635mYO9BA2qaXStR21dC5hWB_9yM5EYCkhXuVffA,http://purl.org/np/RANS1FDYGKYE6IzIP6QuofHtLpvPfGQsCw1gyBmR_n9Ls#ACTRIS-ASC,ACTRIS-ASC,https://w3id.org/fair/fip/terms/FIP-Question-F2,F2,02x,,https://w3id.org/np/RAtKY635mYO9BA2qaXStR21dC5hWB_9yM5EYCkhXuVffA#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAWhGD0MUVu3dngBK0eWdNIRWNRhOHkonTAlsIGV8y1v4#ISO_19115,2021-01-01,2021-12-31,2024-01-22T19:16:16+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RAAfDSeuZ4lssCY9JPfaqF-T0y7mYva-aMxkCkrWXlkY0,ICOS FIP 2020,https://w3id.org/np/RAuTaRZomgR2EisyzDNd3tMpJff_qtX2LqPoDEyFPLvNk,http://purl.org/np/RA3ztnxJk-Ct8T9T8HIxuMbEv4KvkQLUL1J-SQm-vg-po#ICOS,ICOS,https://w3id.org/fair/fip/terms/FIP-Question-A1.1-MD,A1.1-MD,A1.1-0Dx,,https://w3id.org/np/RAuTaRZomgR2EisyzDNd3tMpJff_qtX2LqPoDEyFPLvNk#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAF1ANn-BCFop0OBMOC7S8NtG0y_xYhRX4tAu37XZVCo0#HTTPS,2020-01-01,2020-12-31,2024-01-21T14:48:00+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RApNHXTH5FnNzMXM1cO0UW7Py_WSMU2dim2Tyk9owH2tw,ICOS FIP 2019,https://w3id.org/np/RAt4Xj1R19K156FpdH0sCrnnjm8l7FcBlm4iUUetJruy8,http://purl.org/np/RA3ztnxJk-Ct8T9T8HIxuMbEv4KvkQLUL1J-SQm-vg-po#ICOS,ICOS,https://w3id.org/fair/fip/terms/FIP-Question-R1.2-D,R1.2-D,R1.2-Dx,,https://w3id.org/np/RAt4Xj1R19K156FpdH0sCrnnjm8l7FcBlm4iUUetJruy8#declaration,https://w3id.org/fair/fip/terms/declares-planned-use-of,http://purl.org/np/RAnkRRbkigfQpL2ERK1jVqwA9Brwu1GcORfTbfQMWHfC4#PROV-O,2019-01-01,2019-12-31,2024-01-21T13:03:32+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RAK37YhzO7Qi6fhtI4OXidzWAhqWcvLKyBkAKlil8IDH4,IAGOS FIP 2021,https://w3id.org/np/RArHo84L915Rx9y4R965bj11jaVC76apjF-cq3Ij77sWE,http://purl.org/np/RAVCCWaHwMAe8CuM8TPZmbV-Bcjh2Ddn85MP-gDCBDRQg#iagos,iagos,https://w3id.org/fair/fip/terms/FIP-Question-A1.1-D,A1.1-D,A1.1-Dx,,https://w3id.org/np/RArHo84L915Rx9y4R965bj11jaVC76apjF-cq3Ij77sWE#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAF1ANn-BCFop0OBMOC7S8NtG0y_xYhRX4tAu37XZVCo0#HTTPS,2021-01-01,2021-12-31,2024-01-22T20:04:17+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RA7xeIi3_d4tZ0Zcb2uL98ZkmF85ZGjxhwQzV-s_x61m0,LifeWatch Ecosystems FIP 2021,https://w3id.org/np/RATkit4d9WEMKGZyQbw0PwEk5nkjsXWtt9JrwziR7J-S4,http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem,LWERIC_Ecosystem,https://w3id.org/fair/fip/terms/FIP-Question-I2-D,I2-D,I2-Dx,,https://w3id.org/np/RATkit4d9WEMKGZyQbw0PwEk5nkjsXWtt9JrwziR7J-S4#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAalb4yUuh8_oDKKVBfilFEmwUFORrAaxfx_XqvHazNfU#DwC-A,2021-01-01,2021-12-31,2024-01-22T19:37:39+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RABqN0Tj_aHmx4Yzd1xtjRA2NGqwaRuvKZ6W3jEU6cED4,DANUBIUS FIP 2022,https://w3id.org/np/RASdRDNSO6ECltywe7CnEepFArsAIEAbPmo0WxMtfIBtE,http://purl.org/np/RA2DSK-lZtvgsa-U8nifRqbg1eMjXShspatIff11LvCo8#DANUBIUS,DANUBIUS,https://w3id.org/fair/fip/terms/FIP-Question-I2-D,I2-D,I2-Dx,,https://w3id.org/np/RASdRDNSO6ECltywe7CnEepFArsAIEAbPmo0WxMtfIBtE#declaration,https://w3id.org/fair/fip/terms/declares-planned-use-of,http://purl.org/np/RALBOR5frFpOCV3IDmuJDX8vJD-AhyjEsDKSOw-c8lIfk#NVS_Voc,2022-01-01,2022-12-30,2024-01-22T19:49:00+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RA1h7AzCPy4vDrQpU4FjEgatDXRmEtKye_P9RoDOIHWgk,AnaEE CREA FIP 2019,https://w3id.org/np/RAV6K7Ky3qmr0aWKk6ihjpzS7oStV8hF9F26hQq6CYVgo,http://purl.org/np/RAHVl0EK5hvDcncvS86BtCuWixugUk66QMB_mHlOvpMHI#AnaEE_CREA,AnaEE_CREA,https://w3id.org/fair/fip/terms/FIP-Question-I2-MD,I2-MD,I2-0Dx,,https://w3id.org/np/RAV6K7Ky3qmr0aWKk6ihjpzS7oStV8hF9F26hQq6CYVgo#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAi3pnoXjWoZ2RjEd6WVLDIyp0oJsHMUx5Au-mPsNEdyo#DCAT2,2019-01-01,2019-12-31,2024-01-22T19:40:11+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RAArsBsLf0nCC6Hj6mjunnDDPpfBzKMM_5KcldGEn_pDI,ACTRIS GRES FIP 2022,https://w3id.org/np/RAW0ujzYHba-zhGxTQrHfjjgtTw4TSGjL32ZUtSiL5cfU,http://purl.org/np/RAgUAZ0ZK8XPR4g9ZSlrjOfsZ0W3SkR7mcNd8yt0u0WMs#ACTRIS_GRES,ACTRIS_GRES,https://w3id.org/fair/fip/terms/FIP-Question-F4-MD,F4-MD,04-0Dx,,https://w3id.org/np/RAW0ujzYHba-zhGxTQrHfjjgtTw4TSGjL32ZUtSiL5cfU#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RANGw57Qlx5BklwMWCP1srqv4KG1o1I8cvA2IRaHq_HDg#DataCite,2022-01-01,2022-12-31,2024-01-22T19:52:49+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RAOMOpKRuTdXCiBfmVTeDf8ksos2wd5v32Voje5B4vDFo,Copy of ADVANCE FIP,https://w3id.org/np/RAUtNMfEmMmP3nkhznE-EUpAZcZ3Q_sK1uZZ9Hk2ILA5I,http://purl.org/np/RAJQgJPARxw22R9sFLB8zJZCArPAYJhArut0cRC-uGQqQ#ADVANCE,ADVANCE,https://w3id.org/fair/fip/terms/FIP-Question-F2,F2,02x,,https://w3id.org/np/RAUtNMfEmMmP3nkhznE-EUpAZcZ3Q_sK1uZZ9Hk2ILA5I#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RApX2LBR50Ts23FkMFpqOAAPrMe2UHXmujndOZ-1X_uss#ADVANCE_schema,2021-09-01,2050-12-31,2024-03-10T09:53:30+00:00,,
https://w3id.org/np/RAGwuU4_QHnR5JsqRM1GysqvStvSAQ3fPPLM9j-wI8Rjs,SeaDataNET CDI FIP 2022,https://w3id.org/np/RAUfzXdiRZNRuUSdGrU6cXs5A0Au8AylqN91SSZPjtx14,http://purl.org/np/RAge5lgbVKMXb0zu5CUpFaCiwg7lUXa_5QGhRw68zaq2g#SeaDataNet-CDI,SeaDataNet-CDI,https://w3id.org/fair/fip/terms/FIP-Question-I1-D,I1-D,I1-Dx,,https://w3id.org/np/RAUfzXdiRZNRuUSdGrU6cXs5A0Au8AylqN91SSZPjtx14#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAXfJqMGLmatdBCu1X-CuYo9a0_zfQUTbPbvGXHpXXL_0#ODV_ASCII,2022-01-01,2022-12-31,2024-01-21T11:39:43+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RAAfDSeuZ4lssCY9JPfaqF-T0y7mYva-aMxkCkrWXlkY0,ICOS FIP 2020,https://w3id.org/np/RAtVCY0KajFfjXkU68RUORPBwGBLcKEJLww23p0kgN7v4,http://purl.org/np/RA3ztnxJk-Ct8T9T8HIxuMbEv4KvkQLUL1J-SQm-vg-po#ICOS,ICOS,https://w3id.org/fair/fip/terms/FIP-Question-F1-D,F1-D,01-Dx,,https://w3id.org/np/RAtVCY0KajFfjXkU68RUORPBwGBLcKEJLww23p0kgN7v4#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAvSpggcYeB-tEfjF6SwIkM3R6LmxuOvK4FqJqIDIkxt0#Handle_System,2020-01-01,2020-12-31,2024-01-21T14:48:00+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RA1a9nyRomus8Ivh-rLmn1Y33qgpTRBIuw6Nl0nonNVVg,WorldFAIR WP04 NANOMATERIALS FIP01,https://w3id.org/np/RAwp0EfF705SqU6JWGUD1mUwKTtgVXtfw-voJER_xNmiU,http://purl.org/np/RAWg5p8IqzdX0PIYNBpze1iUpyhHXD7JgDQKWxsFNhSZk#NanoCommons,NanoCommons,https://w3id.org/fair/fip/terms/FIP-Question-F1-D,F1-D,01-Dx,,https://w3id.org/np/RAwp0EfF705SqU6JWGUD1mUwKTtgVXtfw-voJER_xNmiU#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RA5-OsT0-sjRbcoFEGfOzkrcFtExipMRmoLErzg5QWL7c#URI,2022-10-01,2024-05-31,2024-04-09T15:04:53+00:00,,
https://w3id.org/np/RALvF3F342IEgbiLxdEm8Vcamziu9ZTyvrvEVX2j-aSqw,LifeWatch Marine FIP 2022,https://w3id.org/np/RAwm5Bo-ZDl2RtAezz9l2Fsq6EWTqHK0hqlPvUNFS3hZM,http://purl.org/np/RAvRsoe_qjAtywswoh3PyrL7Q5_7ayjsyhsUdecmm1JMs#lw-marine,lw-marine,https://w3id.org/fair/fip/terms/FIP-Question-F2,F2,02x,,https://w3id.org/np/RAwm5Bo-ZDl2RtAezz9l2Fsq6EWTqHK0hqlPvUNFS3hZM#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAWhGD0MUVu3dngBK0eWdNIRWNRhOHkonTAlsIGV8y1v4#ISO_19115,2022-01-01,2022-12-31,2024-01-21T13:01:05+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
