fip_title,resource_pref_id,reslabel
DeSci CODEX,http://purl.org/np/RAkFrozLoFzv8s4gaJ6bfQOZ-u5n68gSSmnjdAgOtJbp4#IPFS,Inter-planetary File System
DeSci CODEX,http://purl.org/np/RAF1ANn-BCFop0OBMOC7S8NtG0y_xYhRX4tAu37XZVCo0#HTTPS,HTTPS | Hypertext Transfer Protocol Secure
DeSci CODEX,http://purl.org/np/RAQKjgd7Ug9xSo4J0REW_AHGOJyaF9-ydj60nunqQ0qVg#JSON-LD,JSON-LD | JavaScript Object Notation for Linking Data
DeSci CODEX,http://purl.org/np/RAQKjgd7Ug9xSo4J0REW_AHGOJyaF9-ydj60nunqQ0qVg#JSON-LD,JSON-LD | JavaScript Object Notation for Linking Data
DeSci CODEX,https://w3id.org/np/RAQy_EWHjCh-ARWWzc44pR1JeFiIxFQyNYNt-_IyflkQM#RO-Crate,RO-Crate | Research Object Crate
DeSci CODEX,https://w3id.org/np/RAQy_EWHjCh-ARWWzc44pR1JeFiIxFQyNYNt-_IyflkQM#RO-Crate,RO-Crate | Research Object Crate
DeSci CODEX,http://purl.org/np/RAQ__sGdY_Qc7l1O_zmn4nr-pMBOxKU04Ur9s998rS6Fc#CC-BY-4.0,CC BY 4.0 | Attribution 4.0 International
DeSci CODEX,http://purl.org/np/RAQ__sGdY_Qc7l1O_zmn4nr-pMBOxKU04Ur9s998rS6Fc#CC-BY-4.0,CC BY 4.0 | Attribution 4.0 International
DeSci CODEX,https://w3id.org/np/RAXKj086gOTnOBnbQShZIh7Stz6ahqaWRKxf3dMq6M2oM#Schema.org,Schema.org
EHN-HFRv-MS FIP,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,DOI | Digital Object Identifier
EHN-HFRv-MS FIP,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,DOI | Digital Object Identifier
EHN-HFRv-MS FIP,https://w3id.org/np/RAkpXh4lrX4YOVdi-V2jIJghv0XQ2h9b9TG5mC8SMcYwU#NetCDF_CF1.11,NetCDF CF-1.11
EHN-HFRv-MS FIP,https://w3id.org/np/RA7j2aFZXihWjyok26Z3BMQE9lFf-OX4jOHlDLWyfrrrQ#OBPS-R,OBPS-R | Ocean Best Practices System Repository
EHN-HFRv-MS FIP,https://w3id.org/np/RA7j2aFZXihWjyok26Z3BMQE9lFf-OX4jOHlDLWyfrrrQ#OBPS-R,OBPS-R | Ocean Best Practices System Repository
EHN-HFRv-MS FIP,http://purl.org/np/RAF1ANn-BCFop0OBMOC7S8NtG0y_xYhRX4tAu37XZVCo0#HTTPS,HTTPS | Hypertext Transfer Protocol Secure
EHN-HFRv-MS FIP,http://purl.org/np/RAnwFn9lcKK8S2tccnwPZJw-0_hF5N03BL-8BuchPHtvQ#OAI-PMH,OAI-PMH Schema | Open Archives Initiative Protocol for Metadata Harvesting Schema
EHN-HFRv-MS FIP,http://purl.org/np/RAF1ANn-BCFop0OBMOC7S8NtG0y_xYhRX4tAu37XZVCo0#HTTPS,HTTPS | Hypertext Transfer Protocol Secure
EHN-HFRv-MS FIP,http://purl.org/np/RAnwFn9lcKK8S2tccnwPZJw-0_hF5N03BL-8BuchPHtvQ#OAI-PMH,OAI-PMH Schema | Open Archives Initiative Protocol for Metadata Harvesting Schema
EHN-HFRv-MS FIP,http://purl.org/np/RAF1ANn-BCFop0OBMOC7S8NtG0y_xYhRX4tAu37XZVCo0#HTTPS,HTTPS | Hypertext Transfer Protocol Secure
EHN-HFRv-MS FIP,http://purl.org/np/RAJMDgH_Rti7TUNH6OCFubEwHuyIKjR90pYdZE1IccG7w#LDAP,LDAP | Lightweight Directory Access Protocol
EHN-HFRv-MS FIP,http://purl.org/np/RA63-_ZV5MsUMBGvOTpqpqg3rxn7dSkHD8HOq4f2cdyvc#OPENDATA,Open Data
EHN-HFRv-MS FIP,http://purl.org/np/RAF1ANn-BCFop0OBMOC7S8NtG0y_xYhRX4tAu37XZVCo0#HTTPS,HTTPS | Hypertext Transfer Protocol Secure
EHN-HFRv-MS FIP,http://purl.org/np/RAJMDgH_Rti7TUNH6OCFubEwHuyIKjR90pYdZE1IccG7w#LDAP,LDAP | Lightweight Directory Access Protocol
EHN-HFRv-MS FIP,http://purl.org/np/RA63-_ZV5MsUMBGvOTpqpqg3rxn7dSkHD8HOq4f2cdyvc#OPENDATA,Open Data
EHN-HFRv-MS FIP,https://w3id.org/np/RARot_hFBaCiDF64VSInivNIqGANz2Ugy4uiBD69IXVq8#OBPS-R_MPP,OBPS-R_MPP | Ocean Best Practice System Repository Metadata Preservation Policy
EHN-HFRv-MS FIP,http://purl.org/np/RAVoIiicDuWm0TCWvcpXIo5PoA7RdCv8WVDwdtYUuAEVc#HTML,HTML: The HyperText Markup Language
EHN-HFRv-MS FIP,http://purl.org/np/RAuxR5Gx_uvvBVoePV226Lk86VRYrh9EpmqFXU7f_oojQ#pdf,Portable Document Format (PDF)
EHN-HFRv-MS FIP,http://purl.org/np/RAdLEtIqBBprmFUyN3rnpq_30o8G35R95_YqNYEdKmX6M#NetCDF,NetCDF | Network Common Data Form
EHN-HFRv-MS FIP,http://purl.org/np/RAuxR5Gx_uvvBVoePV226Lk86VRYrh9EpmqFXU7f_oojQ#pdf,Portable Document Format (PDF)
EHN-HFRv-MS FIP,http://purl.org/np/RAdLEtIqBBprmFUyN3rnpq_30o8G35R95_YqNYEdKmX6M#NetCDF,NetCDF | Network Common Data Form
EHN-HFRv-MS FIP,http://purl.org/np/RAZLyn_uD-ciJ_ktBEDz84jouGoMdHe49t-63HwnRgKTo#CF_SN,CF SN | Climate and Forecast Standard Names Parameter Vocabulary
EHN-HFRv-MS FIP,http://purl.org/np/RAhixhioRuOn3wpxcLB9oO2sIP98gkaMc5zEcimd9KH5Y#GCMD,GCMD Keywords | Global Change Master Directory Keywords
EHN-HFRv-MS FIP,http://purl.org/np/RALBOR5frFpOCV3IDmuJDX8vJD-AhyjEsDKSOw-c8lIfk#NVS_Voc,NVS | NERC Vocabulary Service
EHN-HFRv-MS FIP,http://purl.org/np/RALBOR5frFpOCV3IDmuJDX8vJD-AhyjEsDKSOw-c8lIfk#NVS_Voc,NVS | NERC Vocabularies
EHN-HFRv-MS FIP,http://purl.org/np/RA-jfSyTtRWyiQFhwKfoB499p-7sf9IfY2mZ3boRcKQUs#SDM_MD,SDM MD | SeaDataNet metadata directories
EHN-HFRv-MS FIP,http://purl.org/np/RAD6RqynQJVYubUlSSLskD2W4HJsbec6gnpWJkaDKdpsI#WIGOS,WIGOS | WMO Integrated Global Observing System
EHN-HFRv-MS FIP,http://purl.org/np/RAZLyn_uD-ciJ_ktBEDz84jouGoMdHe49t-63HwnRgKTo#CF_SN,CF SN | Climate and Forecast Standard Names Parameter Vocabulary
EHN-HFRv-MS FIP,http://purl.org/np/RAhixhioRuOn3wpxcLB9oO2sIP98gkaMc5zEcimd9KH5Y#GCMD,GCMD Keywords | Global Change Master Directory Keywords
EHN-HFRv-MS FIP,http://purl.org/np/RALBOR5frFpOCV3IDmuJDX8vJD-AhyjEsDKSOw-c8lIfk#NVS_Voc,NVS | NERC Vocabulary Service
EHN-HFRv-MS FIP,http://purl.org/np/RALBOR5frFpOCV3IDmuJDX8vJD-AhyjEsDKSOw-c8lIfk#NVS_Voc,NVS | NERC Vocabularies
EHN-HFRv-MS FIP,http://purl.org/np/RA-jfSyTtRWyiQFhwKfoB499p-7sf9IfY2mZ3boRcKQUs#SDM_MD,SDM MD | SeaDataNet metadata directories
EHN-HFRv-MS FIP,http://purl.org/np/RAD6RqynQJVYubUlSSLskD2W4HJsbec6gnpWJkaDKdpsI#WIGOS,WIGOS | WMO Integrated Global Observing System
EHN-HFRv-MS FIP,http://purl.org/np/RAQ__sGdY_Qc7l1O_zmn4nr-pMBOxKU04Ur9s998rS6Fc#CC-BY-4.0,CC BY 4.0 | Attribution 4.0 International
EHN-HFRv-MS FIP,http://purl.org/np/RAQ__sGdY_Qc7l1O_zmn4nr-pMBOxKU04Ur9s998rS6Fc#CC-BY-4.0,CC BY 4.0 | Attribution 4.0 International
EHN-HFRv-MS FIP,https://w3id.org/np/RAkpXh4lrX4YOVdi-V2jIJghv0XQ2h9b9TG5mC8SMcYwU#NetCDF_CF1.11,NetCDF CF-1.11
EHN-HFRv-MS FIP,https://w3id.org/np/RAkpXh4lrX4YOVdi-V2jIJghv0XQ2h9b9TG5mC8SMcYwU#NetCDF_CF1.11,NetCDF CF-1.11
European High Frequency Radar FIP,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,DOI | Digital Object Identifier
European High Frequency Radar FIP,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,DOI | Digital Object Identifier
European High Frequency Radar FIP,https://w3id.org/np/RA0oOulKDKs_6dDtnquW6_EmT91_poQ0o_WKY20gYfSqo#EHN-HFRv-MS,EHN-HFRv-MS | European High Frequency Radar Node Metadata Schema for Sea Surface Current Velocity Data
European High Frequency Radar FIP,https://w3id.org/np/RAkpXh4lrX4YOVdi-V2jIJghv0XQ2h9b9TG5mC8SMcYwU#NetCDF_CF1.11,NetCDF CF-1.11
European High Frequency Radar FIP,https://w3id.org/np/RAj74QOMVScdRpf8RH2ytMpEkROcteIypBVTTqb3GiZaE#CMS-INSTAC-MS,CMS-INSTAC-MS | Copernicus Marine In Situ TAC Metadata Schema
European High Frequency Radar FIP,https://w3id.org/np/RAJFr_QRl6drUxqB-f8TWZfU82lHIfr9yQ98BvdNQu170#CMDS,CMDS | Copernicus Marine Data Store
European High Frequency Radar FIP,https://w3id.org/np/RAunHCOeJjC30bIUKSvlS6JCXnPmY0hHY4TsCkjPHeb78#EHN-THREDDS,EHN-THREDDS | European High Frequency Radar Node THREDDS Server
European High Frequency Radar FIP,https://w3id.org/np/RAIlJ4f0n-rWCf_LEuD7Tyzok4Xur3e7Ob8CPSaAQPu_8#EHN-ERDDAP,EHN-ERDDAP | European High Frequency Radar Node ERDDAP Server
European High Frequency Radar FIP,https://w3id.org/np/RAJFr_QRl6drUxqB-f8TWZfU82lHIfr9yQ98BvdNQu170#CMDS,CMDS | Copernicus Marine Data Store
European High Frequency Radar FIP,https://w3id.org/np/RAunHCOeJjC30bIUKSvlS6JCXnPmY0hHY4TsCkjPHeb78#EHN-THREDDS,EHN-THREDDS | European High Frequency Radar Node THREDDS Server
European High Frequency Radar FIP,https://w3id.org/np/RAIlJ4f0n-rWCf_LEuD7Tyzok4Xur3e7Ob8CPSaAQPu_8#EHN-ERDDAP,EHN-ERDDAP | European High Frequency Radar Node ERDDAP Server
European High Frequency Radar FIP,http://purl.org/np/RAF1ANn-BCFop0OBMOC7S8NtG0y_xYhRX4tAu37XZVCo0#HTTPS,HTTPS | Hypertext Transfer Protocol Secure
European High Frequency Radar FIP,http://purl.org/np/RApihvFKR8-JO6eD5nuYMkyEDONbIZZC5uDkjxdqqq0ZQ#OPeNDAP,OPeNDAP | Open-source Project for a Network Data Access Protocol
European High Frequency Radar FIP,http://purl.org/np/RAFO4Lu8kp5j6xTN5MZ3qRLO_yZkGCuefm0dzboWA9Ygo#WMS,WMS | Web Map Service
European High Frequency Radar FIP,http://purl.org/np/RADEkw5zxPhYxu2g31KjA8Xi9ODUzKsnLkNM-vBg7RMX0#WCS,WCS | Web Coverage Service
European High Frequency Radar FIP,http://purl.org/np/RAF1ANn-BCFop0OBMOC7S8NtG0y_xYhRX4tAu37XZVCo0#HTTPS,HTTPS | Hypertext Transfer Protocol Secure
European High Frequency Radar FIP,http://purl.org/np/RApihvFKR8-JO6eD5nuYMkyEDONbIZZC5uDkjxdqqq0ZQ#OPeNDAP,OPeNDAP | Open-source Project for a Network Data Access Protocol
European High Frequency Radar FIP,http://purl.org/np/RAFO4Lu8kp5j6xTN5MZ3qRLO_yZkGCuefm0dzboWA9Ygo#WMS,WMS | Web Map Service
European High Frequency Radar FIP,http://purl.org/np/RADEkw5zxPhYxu2g31KjA8Xi9ODUzKsnLkNM-vBg7RMX0#WCS,WCS | Web Coverage Service
European High Frequency Radar FIP,http://purl.org/np/RA63-_ZV5MsUMBGvOTpqpqg3rxn7dSkHD8HOq4f2cdyvc#OPENDATA,Open Data
European High Frequency Radar FIP,http://purl.org/np/RA63-_ZV5MsUMBGvOTpqpqg3rxn7dSkHD8HOq4f2cdyvc#OPENDATA,Open Data
European High Frequency Radar FIP,https://w3id.org/np/RAMP_j7E8IXqjI3u7QCYFij92j-rsDtzrFaz5pJxdpcYo#EHN-THREDDS-LA,EHN-THREDDS-LA | European High Frequency Radar Node THREDDS Local Account
European High Frequency Radar FIP,https://w3id.org/np/RAjru4ZJop1kL6BOep7sAiPY48NlYEuOff7GkBIiXy-h4#EHN-ERDDAP-LA,EHN-ERDDAP-LA | European High Frequency Radar Node ERDDAP Local Account
European High Frequency Radar FIP,http://purl.org/np/RAdLEtIqBBprmFUyN3rnpq_30o8G35R95_YqNYEdKmX6M#NetCDF,NetCDF | Network Common Data Form
European High Frequency Radar FIP,https://w3id.org/np/RAQLETXaxPTEvZdt7Cx761TwcHLzBKPF3J6bM5YCY2llY#XML,eXtensible Markup Language (XML)
European High Frequency Radar FIP,http://purl.org/np/RAdLEtIqBBprmFUyN3rnpq_30o8G35R95_YqNYEdKmX6M#NetCDF,NetCDF | Network Common Data Form
European High Frequency Radar FIP,https://w3id.org/np/RAQLETXaxPTEvZdt7Cx761TwcHLzBKPF3J6bM5YCY2llY#XML,eXtensible Markup Language (XML)
European High Frequency Radar FIP,http://purl.org/np/RAZLyn_uD-ciJ_ktBEDz84jouGoMdHe49t-63HwnRgKTo#CF_SN,CF SN | Climate and Forecast Standard Names Parameter Vocabulary
European High Frequency Radar FIP,http://purl.org/np/RAhixhioRuOn3wpxcLB9oO2sIP98gkaMc5zEcimd9KH5Y#GCMD,GCMD Keywords | Global Change Master Directory Keywords
European High Frequency Radar FIP,http://purl.org/np/RALBOR5frFpOCV3IDmuJDX8vJD-AhyjEsDKSOw-c8lIfk#NVS_Voc,NVS | NERC Vocabulary Service
European High Frequency Radar FIP,http://purl.org/np/RALBOR5frFpOCV3IDmuJDX8vJD-AhyjEsDKSOw-c8lIfk#NVS_Voc,NVS | NERC Vocabularies
European High Frequency Radar FIP,https://w3id.org/np/RAkpXh4lrX4YOVdi-V2jIJghv0XQ2h9b9TG5mC8SMcYwU#NetCDF_CF1.11,NetCDF CF-1.11
European High Frequency Radar FIP,http://purl.org/np/RAD6RqynQJVYubUlSSLskD2W4HJsbec6gnpWJkaDKdpsI#WIGOS,WIGOS | WMO Integrated Global Observing System
European High Frequency Radar FIP,http://purl.org/np/RA-jfSyTtRWyiQFhwKfoB499p-7sf9IfY2mZ3boRcKQUs#SDM_MD,SDM MD | SeaDataNet metadata directories
European High Frequency Radar FIP,http://purl.org/np/RAZLyn_uD-ciJ_ktBEDz84jouGoMdHe49t-63HwnRgKTo#CF_SN,CF SN | Climate and Forecast Standard Names Parameter Vocabulary
European High Frequency Radar FIP,http://purl.org/np/RAhixhioRuOn3wpxcLB9oO2sIP98gkaMc5zEcimd9KH5Y#GCMD,GCMD Keywords | Global Change Master Directory Keywords
European High Frequency Radar FIP,http://purl.org/np/RALBOR5frFpOCV3IDmuJDX8vJD-AhyjEsDKSOw-c8lIfk#NVS_Voc,NVS | NERC Vocabulary Service
European High Frequency Radar FIP,http://purl.org/np/RALBOR5frFpOCV3IDmuJDX8vJD-AhyjEsDKSOw-c8lIfk#NVS_Voc,NVS | NERC Vocabularies
European High Frequency Radar FIP,https://w3id.org/np/RAkpXh4lrX4YOVdi-V2jIJghv0XQ2h9b9TG5mC8SMcYwU#NetCDF_CF1.11,NetCDF CF-1.11
European High Frequency Radar FIP,http://purl.org/np/RAD6RqynQJVYubUlSSLskD2W4HJsbec6gnpWJkaDKdpsI#WIGOS,WIGOS | WMO Integrated Global Observing System
European High Frequency Radar FIP,http://purl.org/np/RA-jfSyTtRWyiQFhwKfoB499p-7sf9IfY2mZ3boRcKQUs#SDM_MD,SDM MD | SeaDataNet metadata directories
European High Frequency Radar FIP,http://purl.org/np/RAQ__sGdY_Qc7l1O_zmn4nr-pMBOxKU04Ur9s998rS6Fc#CC-BY-4.0,CC BY 4.0 | Attribution 4.0 International
European High Frequency Radar FIP,http://purl.org/np/RAQ__sGdY_Qc7l1O_zmn4nr-pMBOxKU04Ur9s998rS6Fc#CC-BY-4.0,CC BY 4.0 | Attribution 4.0 International
European High Frequency Radar FIP,https://w3id.org/np/RAkpXh4lrX4YOVdi-V2jIJghv0XQ2h9b9TG5mC8SMcYwU#NetCDF_CF1.11,NetCDF CF-1.11
European High Frequency Radar FIP,https://w3id.org/np/RAkpXh4lrX4YOVdi-V2jIJghv0XQ2h9b9TG5mC8SMcYwU#NetCDF_CF1.11,NetCDF CF-1.11
PINK DataDocumentation Framework,https://w3id.org/np/RAen-vZInZFOzFGbzpN813pMb3MY9ItmyUACDY_3pqhSk#DLiteDatamodelService,DLite data model service
PINK DataDocumentation Framework,https://w3id.org/np/RAhMxEqtT0ww-1QpCyASm5wgixBjJnfcD732Ztmra29n0#PINK_KB,PINK Knowledge base
PINK DataDocumentation Framework,https://w3id.org/np/RAhMxEqtT0ww-1QpCyASm5wgixBjJnfcD732Ztmra29n0#PINK_KB,PINK Knowledge base
PINK DataDocumentation Framework,https://w3id.org/np/RAFmIuPCHc-lI43TInJK5iMOSBQiqoPqwSsoOaME5N0hU#PINKAnnotationSchema,PINK Annnotation Schema
PINK DataDocumentation Framework,https://w3id.org/np/RAxxJidKvIoMLsIpIsGF22S2m1zrW42zSQ1l0hz4OHYkc#TripperAnnotationSchema,Tripper Annotation Schema
PINK DataDocumentation Framework,https://w3id.org/np/RAegRhbqjEx_VgUAQMqUG97vYjyYm_D-gXboY-yw6RAYA#DLite,DLite | SINTEF Open Framework and Tool DLIte
PINK DataDocumentation Framework,https://w3id.org/np/RAoYL15Wk3IWGdgh4Hb3k4XokuZpRbwXNRwtSXaPfYq0Y#PINK_KB,PINK Knowledge base
PINK DataDocumentation Framework,http://purl.org/np/RAm6jl2f_ysCwqHyEEJjb7vdEnZXMwtNyIXSjsbNU3In8#HTTP,HTTP | Hypertext Transfer Protocol
PINK DataDocumentation Framework,http://purl.org/np/RAm6jl2f_ysCwqHyEEJjb7vdEnZXMwtNyIXSjsbNU3In8#HTTP,HTTP | Hypertext Transfer Protocol
PINK DataDocumentation Framework,https://w3id.org/np/RArl-UCLMUuIuH0EMGff5rziY71xS7I4m0nP0z7BnEQPw#DLite,DLite
PINK DataDocumentation Framework,https://w3id.org/np/RArl-UCLMUuIuH0EMGff5rziY71xS7I4m0nP0z7BnEQPw#DLite,DLite
PINK DataDocumentation Framework,https://w3id.org/np/RADzSPGRBDYrEGGnZkAB3SdvHLq-hJtPflrWpCx4JT12k#PINKAnnotationSchema,PINK Annnotation Schema
PINK DataDocumentation Framework,https://w3id.org/np/RADzSPGRBDYrEGGnZkAB3SdvHLq-hJtPflrWpCx4JT12k#PINKAnnotationSchema,PINK Annnotation Schema
PINK DataDocumentation Framework,https://w3id.org/np/RADJdfWwuUCthscq7rbNVEobyAqhlVDS5Xh3AjA8O6VuE#DLite,DLite: Lightweight data-centric framework for semantic interoperability.
PINK DataDocumentation Framework,https://w3id.org/np/RADJdfWwuUCthscq7rbNVEobyAqhlVDS5Xh3AjA8O6VuE#DLite,DLite: Lightweight data-centric framework for semantic interoperability.
PINK DataDocumentation Framework,http://purl.org/np/RApwFvegOdPfNuKlF64wctAzaffAv3j_2kAU9y6kfBoy8#DCMI,DC | Dublin Core
PINK DataDocumentation Framework,http://purl.org/np/RAnkRRbkigfQpL2ERK1jVqwA9Brwu1GcORfTbfQMWHfC4#PROV-O,PROV-O | W3C PROV Ontology
PINK DataDocumentation Framework,http://purl.org/np/RAGhCnj_zKSZURRm5MgkkeLAnGfGYp3Bw_he3pYS4k0o4#DCAT-AP,DCAT-AP | Data Catalog Vocabulary Application Profile for Data Portals in Europe
The GLOBALISE Project FIP,http://purl.org/np/RA1MzU1MPio-mtLzm1P7zfTBSMnTNc2I8HLNARhPjpif8#ORCID,ORCID | Open Researcher and Contributor ID
The GLOBALISE Project FIP,http://purl.org/np/RAvSpggcYeB-tEfjF6SwIkM3R6LmxuOvK4FqJqIDIkxt0#Handle_System,Handle System
The GLOBALISE Project FIP,http://purl.org/np/RAvSpggcYeB-tEfjF6SwIkM3R6LmxuOvK4FqJqIDIkxt0#Handle_System,Handle System
The GLOBALISE Project FIP,https://w3id.org/np/RAXKj086gOTnOBnbQShZIh7Stz6ahqaWRKxf3dMq6M2oM#Schema.org,Schema.org
The GLOBALISE Project FIP,http://purl.org/np/RAvSpggcYeB-tEfjF6SwIkM3R6LmxuOvK4FqJqIDIkxt0#Handle_System,Handle System
The GLOBALISE Project FIP,https://w3id.org/np/RAWwjmeUNehGaQNEliglvC88QTKYOSrEcXYT9RYquIIwU#IISG-Dataverse,IISG Dataverse
The GLOBALISE Project FIP,http://purl.org/np/RAQKRYjUrndhJAbsgnuhr1Z3DecqtWVl1qUTC2cPpyLDY#Zenodo,Zenodo
The GLOBALISE Project FIP,https://w3id.org/np/RAWwjmeUNehGaQNEliglvC88QTKYOSrEcXYT9RYquIIwU#IISG-Dataverse,IISG Dataverse
The GLOBALISE Project FIP,http://purl.org/np/RAQKRYjUrndhJAbsgnuhr1Z3DecqtWVl1qUTC2cPpyLDY#Zenodo,Zenodo
The GLOBALISE Project FIP,http://purl.org/np/RAnwFn9lcKK8S2tccnwPZJw-0_hF5N03BL-8BuchPHtvQ#OAI-PMH,OAI-PMH Schema | Open Archives Initiative Protocol for Metadata Harvesting Schema
The GLOBALISE Project FIP,http://purl.org/np/RAF1ANn-BCFop0OBMOC7S8NtG0y_xYhRX4tAu37XZVCo0#HTTPS,HTTPS | Hypertext Transfer Protocol Secure
The GLOBALISE Project FIP,http://purl.org/np/RAnwFn9lcKK8S2tccnwPZJw-0_hF5N03BL-8BuchPHtvQ#OAI-PMH,OAI-PMH Schema | Open Archives Initiative Protocol for Metadata Harvesting Schema
The GLOBALISE Project FIP,http://purl.org/np/RAF1ANn-BCFop0OBMOC7S8NtG0y_xYhRX4tAu37XZVCo0#HTTPS,HTTPS | Hypertext Transfer Protocol Secure
The GLOBALISE Project FIP,http://purl.org/np/RA6lJGt5TRNo9XpCM5XcNKlhEDlGWTvZ6iUyhff0bfwX4#RDA_CTS,RDA CTS | RDA Core Trust Seal Certification
The GLOBALISE Project FIP,http://purl.org/np/RA6lJGt5TRNo9XpCM5XcNKlhEDlGWTvZ6iUyhff0bfwX4#RDA_CTS,RDA CTS | RDA Core Trust Seal Certification
The GLOBALISE Project FIP,http://purl.org/np/RAutRQwoS4d5eLq7eBV1xsnWZ2spDYH4xfhhRzOxSZdhs#RDF,RDF | Resource Description Framework
The GLOBALISE Project FIP,http://purl.org/np/RAsYWGfeY7MW_tQMSEYNJePo7aR6gW0LuRRlDsdO8mU38#SKOS,SKOS|Simple Knowledge Organization System
The GLOBALISE Project FIP,http://purl.org/np/RAsYWGfeY7MW_tQMSEYNJePo7aR6gW0LuRRlDsdO8mU38#SKOS,SKOS | Simple Knowledge Organization System
The GLOBALISE Project FIP,http://purl.org/np/RAutRQwoS4d5eLq7eBV1xsnWZ2spDYH4xfhhRzOxSZdhs#RDF,RDF | Resource Description Framework
The GLOBALISE Project FIP,http://purl.org/np/RAsYWGfeY7MW_tQMSEYNJePo7aR6gW0LuRRlDsdO8mU38#SKOS,SKOS|Simple Knowledge Organization System
The GLOBALISE Project FIP,http://purl.org/np/RAsYWGfeY7MW_tQMSEYNJePo7aR6gW0LuRRlDsdO8mU38#SKOS,SKOS | Simple Knowledge Organization System
The GLOBALISE Project FIP,http://purl.org/np/RAuGuytQvgeS-rPY0vbF6lNF0Uc2jQRHrPXu597k4iISk#RDFS,RDFS | Resource Description Framework Schema
The GLOBALISE Project FIP,http://purl.org/np/RAIpnldLlIedp5J7Jcy8pt_X9_YpOez4rO-fHxZl0T96Y#OWL,OWL | Web Ontology Language
The GLOBALISE Project FIP,https://w3id.org/np/RAti2z4scmGRSi1trDUne6QMmMIL3dz1v5vUcn9TtP0Ns#SITC,SITC | Standard International Trade Classification
The GLOBALISE Project FIP,https://w3id.org/np/RAdxb63gjTah4GBIHOn4csAJ5g7nJVLvlbyIJdGKR-72k#AAT,AAT | Art and Architecture thesaurus
The GLOBALISE Project FIP,https://w3id.org/np/RAfbEFvkKsSoyCFob_GXedlSuCtNhSpUIWwCyAkXfcxHc#CHT,CHT | Cultural Heritage Thesaurus
The GLOBALISE Project FIP,http://purl.org/np/RApwFvegOdPfNuKlF64wctAzaffAv3j_2kAU9y6kfBoy8#DCMI,DC | Dublin Core
The GLOBALISE Project FIP,http://purl.org/np/RAnkRRbkigfQpL2ERK1jVqwA9Brwu1GcORfTbfQMWHfC4#PROV-O,PROV-O | W3C PROV Ontology
The GLOBALISE Project FIP,http://purl.org/np/RAq55jS4TCF-u0HLARDjWevzMv8k-NY7737bSJVzRAY2w#CC0-1.0,CC0 1.0 | CC0 1.0 Universal Public Domain Dedication
The GLOBALISE Project FIP,http://purl.org/np/RAEEcqbP_ghoZdqL-qsrjYp3YREEZMKuXb4t7xSGnIov8#CC-BY-SA-4.0,CC BY SA 4.0 | Attribution-ShareAlike 4.0 International
The GLOBALISE Project FIP,http://purl.org/np/RAQ__sGdY_Qc7l1O_zmn4nr-pMBOxKU04Ur9s998rS6Fc#CC-BY-4.0,CC BY 4.0 | Attribution 4.0 International
The GLOBALISE Project FIP,http://purl.org/np/RApwFvegOdPfNuKlF64wctAzaffAv3j_2kAU9y6kfBoy8#DCMI,DC | Dublin Core
The GLOBALISE Project FIP,http://purl.org/np/RAnkRRbkigfQpL2ERK1jVqwA9Brwu1GcORfTbfQMWHfC4#PROV-O,PROV-O | W3C PROV Ontology
ODISSEI_Portal,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,DOI | Digital Object Identifier
ODISSEI_Portal,http://purl.org/np/RAvSpggcYeB-tEfjF6SwIkM3R6LmxuOvK4FqJqIDIkxt0#Handle_System,Handle System
ODISSEI_Portal,http://purl.org/np/RA31wDwIAlgw1f9EXCLzqUNyY-MSMHIJ3VE-SMb4zIRQA#DDI-Codebook,DDI-Codebook|Data Documentation Initiative - Codebook
ODISSEI_Portal,,
ODISSEI_Portal,https://w3id.org/np/RA4FPVI6QaUIGUpxz2Ghk0Rx0o2hZaASTMRyEhI38KfqQ#Croissant,The Croissant Metadata Format
ODISSEI_Portal,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,DOI | Digital Object Identifier
ODISSEI_Portal,http://purl.org/np/RAQKRYjUrndhJAbsgnuhr1Z3DecqtWVl1qUTC2cPpyLDY#Zenodo,Zenodo
ODISSEI_Portal,http://purl.org/np/RAcv6GezhLQWkYxGltQo_UBVRUJdmroqGkxFSJVOtqXDg#ODISSEI_Portal,ODISSEI Portal
ODISSEI_Portal,http://purl.org/np/RAF1ANn-BCFop0OBMOC7S8NtG0y_xYhRX4tAu37XZVCo0#HTTPS,HTTPS | Hypertext Transfer Protocol Secure
ODISSEI_Portal,http://purl.org/np/RAnwFn9lcKK8S2tccnwPZJw-0_hF5N03BL-8BuchPHtvQ#OAI-PMH,OAI-PMH Schema | Open Archives Initiative Protocol for Metadata Harvesting Schema
