"resource_id","resource_pref_id","res","reslabel","res_np","res_np_date"
"http://purl.org/np/RAUzalz-5XXJHA6cXSCermkp6SHd5Q2Bno0S7jLAcWs2w#DEIMS-SDR","http://purl.org/np/RAUzalz-5XXJHA6cXSCermkp6SHd5Q2Bno0S7jLAcWs2w#DEIMS-SDR","DEIMS-SDR","DEIMS-SDR | Dynamic Ecological Information Management System - Site and Dataset Registry","http://purl.org/np/RAklLUvO0mexDQmB5BRgBuRtam811bDTvGKmV0dIrWQy8",2023-01-08T15:39:17.900+01:00
"http://purl.org/np/RAUzalz-5XXJHA6cXSCermkp6SHd5Q2Bno0S7jLAcWs2w#DEIMS-SDR","http://purl.org/np/RAUzalz-5XXJHA6cXSCermkp6SHd5Q2Bno0S7jLAcWs2w#DEIMS-SDR","DEIMS-SDR","DEIMS-SDR | Dynamic Ecological Information Management System - Site and Dataset Registry","http://purl.org/np/RAklLUvO0mexDQmB5BRgBuRtam811bDTvGKmV0dIrWQy8",2023-01-08T14:39:17.900Z
"http://purl.org/np/RAXMKrmxqe3-zw5QURwsDWzUK-v0MWGhE4pnzRkTVm8sI#DEIMS-SDR","http://purl.org/np/RAUzalz-5XXJHA6cXSCermkp6SHd5Q2Bno0S7jLAcWs2w#DEIMS-SDR","DEIMS-SDR","DEIMS-SDR | Dynamic Ecological Information Management System - Site and Dataset Registry","http://purl.org/np/RAklLUvO0mexDQmB5BRgBuRtam811bDTvGKmV0dIrWQy8",2023-01-08T15:39:17.900+01:00
"http://purl.org/np/RAV0IdaXBFwzp-P6jJ73G84M5i1aU4uazkJX2hve0w6V8#PHYTOTRAITS","http://purl.org/np/RAV0IdaXBFwzp-P6jJ73G84M5i1aU4uazkJX2hve0w6V8#PHYTOTRAITS","PHYTOTRAITS","PHYTOTRAITS | The Phytoplankton Traits","http://purl.org/np/RAb4W2c0luxXyvlcnHSEs3UPn4XgT9N5myXmWOm4Juxig",2022-07-24T17:38:27.125+02:00
"http://purl.org/np/RAV0IdaXBFwzp-P6jJ73G84M5i1aU4uazkJX2hve0w6V8#PHYTOTRAITS","http://purl.org/np/RAV0IdaXBFwzp-P6jJ73G84M5i1aU4uazkJX2hve0w6V8#PHYTOTRAITS","PHYTOTRAITS","PHYTOTRAITS | The Phytoplankton Traits","http://purl.org/np/RAb4W2c0luxXyvlcnHSEs3UPn4XgT9N5myXmWOm4Juxig",2022-07-24T15:38:27.125Z
"http://purl.org/np/RAV54G0bF7iSD3jJngYFUZZQeGfb_iNk3uZQB-2ENmHQM#THESOZ","http://purl.org/np/RAV54G0bF7iSD3jJngYFUZZQeGfb_iNk3uZQB-2ENmHQM#THESOZ","THESOZ","Thesaurus Sozialwissenschaften","http://purl.org/np/RAV54G0bF7iSD3jJngYFUZZQeGfb_iNk3uZQB-2ENmHQM",2022-11-14T13:58:17Z
"http://purl.org/np/RAV8X0IMEVAUAZchTc7DTnBAlFwrqOsFhhsXofy_Tiwts#ICOS_Carbon_Portal","http://purl.org/np/RAV8X0IMEVAUAZchTc7DTnBAlFwrqOsFhhsXofy_Tiwts#ICOS_Carbon_Portal","ICOS_Carbon_Portal","ICOS Carbon Portal | Integrated Carbon Observation System Data Portal","http://purl.org/np/RA2BX78JejSHyJsRSkvfRY3_YAzlv749lrPYcCRq1jWZY",2023-01-09T10:36:48.690+01:00
"http://purl.org/np/RAV8X0IMEVAUAZchTc7DTnBAlFwrqOsFhhsXofy_Tiwts#ICOS_Carbon_Portal","http://purl.org/np/RAV8X0IMEVAUAZchTc7DTnBAlFwrqOsFhhsXofy_Tiwts#ICOS_Carbon_Portal","ICOS_Carbon_Portal","ICOS Carbon Portal | Integrated Carbon Observation System Data Portal","http://purl.org/np/RA2BX78JejSHyJsRSkvfRY3_YAzlv749lrPYcCRq1jWZY",2023-01-09T09:36:48.690Z
"http://purl.org/np/RAV8n1_dl6yXvoryYdX9nUwk_Ym0jiVWgFhikw3STq3b4#nanoPharos","http://purl.org/np/RAV8n1_dl6yXvoryYdX9nUwk_Ym0jiVWgFhikw3STq3b4#nanoPharos","nanoPharos","nanoPharos database","http://purl.org/np/RAV8n1_dl6yXvoryYdX9nUwk_Ym0jiVWgFhikw3STq3b4",2022-10-05T11:31:54Z
"http://purl.org/np/RAVAVosrskaZNJP2MtoEkVlNJXyuY4hB5fW2D4jOb4OvQ#ChEMBL","http://purl.org/np/RAVAVosrskaZNJP2MtoEkVlNJXyuY4hB5fW2D4jOb4OvQ#ChEMBL","ChEMBL","ChEMBL|Chemical database of the European Molecular Biology Laboratory","http://purl.org/np/RAVAVosrskaZNJP2MtoEkVlNJXyuY4hB5fW2D4jOb4OvQ",2022-01-16T19:53:39.134Z
"http://purl.org/np/RAdwY0E9UMvM7WuJ2Sn56V2ltOuqnVBNqlUMDw4qWK5xs#ChEMBL","http://purl.org/np/RAVAVosrskaZNJP2MtoEkVlNJXyuY4hB5fW2D4jOb4OvQ#ChEMBL","ChEMBL","ChEMBL|Chemical database of the European Molecular Biology Laboratory","http://purl.org/np/RAVAVosrskaZNJP2MtoEkVlNJXyuY4hB5fW2D4jOb4OvQ",2022-01-16T20:53:39.134+01:00
"http://purl.org/np/RAVMkpY5-UAJ14X4DbfF8JU04DpCKaV-gJc8FsePi0fX8#LGPL-2.0-only","http://purl.org/np/RAVMkpY5-UAJ14X4DbfF8JU04DpCKaV-gJc8FsePi0fX8#LGPL-2.0-only","LGPL-2.0-only","LGPL-2.0-only|GNU Library General Public License v2 only","http://purl.org/np/RAVMkpY5-UAJ14X4DbfF8JU04DpCKaV-gJc8FsePi0fX8",2022-01-16T13:03:06.665Z
"http://purl.org/np/RAX5wCIfKDb91a-WMUj-0bCBYKhUxwXS_dzkF9AgwEakI#LGPL-2.0-only","http://purl.org/np/RAVMkpY5-UAJ14X4DbfF8JU04DpCKaV-gJc8FsePi0fX8#LGPL-2.0-only","LGPL-2.0-only","LGPL-2.0-only|GNU Library General Public License v2 only","http://purl.org/np/RAVMkpY5-UAJ14X4DbfF8JU04DpCKaV-gJc8FsePi0fX8",2022-01-16T14:03:06.665+01:00
"http://purl.org/np/RAVT7rLksAMk6USGEr3zTPnkY81Mnpoxfr_6_PYKN7bN4#RO","http://purl.org/np/RAVT7rLksAMk6USGEr3zTPnkY81Mnpoxfr_6_PYKN7bN4#RO","RO","Relations Ontology","http://purl.org/np/RAVT7rLksAMk6USGEr3zTPnkY81Mnpoxfr_6_PYKN7bN4",2022-09-09T18:47:45Z
"http://purl.org/np/RAVZO6G2woBMry9K9sl-4YurlGM4x6GREjnWLhef-5TTk#IGSN","http://purl.org/np/RAVZO6G2woBMry9K9sl-4YurlGM4x6GREjnWLhef-5TTk#IGSN","IGSN","Old IGSN","http://purl.org/np/RAVZO6G2woBMry9K9sl-4YurlGM4x6GREjnWLhef-5TTk",2022-08-09T09:15:21Z
"http://purl.org/np/RAViJVW2mKZTHEkiNTI2x5h-iTS3Km_h7IukLt5T-FIXs#EMMO","http://purl.org/np/RAViJVW2mKZTHEkiNTI2x5h-iTS3Km_h7IukLt5T-FIXs#EMMO","EMMO","Elementary Multiperspective Material Ontology","http://purl.org/np/RAViJVW2mKZTHEkiNTI2x5h-iTS3Km_h7IukLt5T-FIXs",2022-10-06T12:27:23Z
"http://purl.org/np/RAVsftzivt875SUudTt_MLZg-kUT4uGnSaHteQNvi8OFk#Argo_Opensearch","http://purl.org/np/RAVsftzivt875SUudTt_MLZg-kUT4uGnSaHteQNvi8OFk#Argo_Opensearch","Argo_Opensearch","Argo Opensearch API","http://purl.org/np/RAVsftzivt875SUudTt_MLZg-kUT4uGnSaHteQNvi8OFk",2022-07-20T10:44:19.409Z
"http://purl.org/np/RAVv1z67UEMhgJwbVjT24xjZDJNtyA6maAgsQdntQrGis#SCGMPDWH_AIR","http://purl.org/np/RAVv1z67UEMhgJwbVjT24xjZDJNtyA6maAgsQdntQrGis#SCGMPDWH_AIR","SCGMPDWH_AIR","SCGMPDWH_AIR | Stockholm Convention Global Monitoring Plan Data Warehouse Ambient Air","http://purl.org/np/RAVv1z67UEMhgJwbVjT24xjZDJNtyA6maAgsQdntQrGis",2023-01-23T11:53:32Z
"http://purl.org/np/RAW164p4IuKApxRe8Lf9DR-XqvBQdT-DbsVUfa2bj7vMA#mmd-vocab","http://purl.org/np/RAW164p4IuKApxRe8Lf9DR-XqvBQdT-DbsVUfa2bj7vMA#mmd-vocab","mmd-vocab","MMD Vocabulary","http://purl.org/np/RAC8NZgMMAzyKidXDSt2hVtTmf4yyss8g4k2coudM_O80",2022-07-23T13:19:09.780Z
"http://purl.org/np/RAW164p4IuKApxRe8Lf9DR-XqvBQdT-DbsVUfa2bj7vMA#mmd-vocab","http://purl.org/np/RAW164p4IuKApxRe8Lf9DR-XqvBQdT-DbsVUfa2bj7vMA#mmd-vocab","mmd-vocab","MMD Vocabulary","http://purl.org/np/RAW164p4IuKApxRe8Lf9DR-XqvBQdT-DbsVUfa2bj7vMA",2022-01-27T10:35:57Z
"http://purl.org/np/RAW1zDE59iIcXR1Z3Nxpn1Md_RDfI_BDXUgqAGvuiZthE#SNOMED-CT","http://purl.org/np/RAW1zDE59iIcXR1Z3Nxpn1Md_RDfI_BDXUgqAGvuiZthE#SNOMED-CT","SNOMED-CT","SNOMED CT ontology | SNOMED Clinical Terms Ontology","http://purl.org/np/RAW1zDE59iIcXR1Z3Nxpn1Md_RDfI_BDXUgqAGvuiZthE",2022-09-15T12:16:44Z
"http://purl.org/np/RAKpFZWygE9_6BQ2J_5CcjGS3s0JFz0kN9hh2zcgpXi0k#TOXRIC_TAID","http://purl.org/np/RAWA6rUMh-0JIc4Vv8WxUazNBeWty4sg88CC8rRr-cqSE#TOXRIC_TAID","TOXRIC_TAID","TOXRIC_TAID | TOXRIC Unique ID for chemicals","http://purl.org/np/RAWA6rUMh-0JIc4Vv8WxUazNBeWty4sg88CC8rRr-cqSE",2023-04-17T01:39:04Z
"http://purl.org/np/RAWA6rUMh-0JIc4Vv8WxUazNBeWty4sg88CC8rRr-cqSE#TOXRIC_TAID","http://purl.org/np/RAWA6rUMh-0JIc4Vv8WxUazNBeWty4sg88CC8rRr-cqSE#TOXRIC_TAID","TOXRIC_TAID","TOXRIC_TAID | TOXRIC Unique ID for chemicals","http://purl.org/np/RAWA6rUMh-0JIc4Vv8WxUazNBeWty4sg88CC8rRr-cqSE",2023-04-17T01:39:04Z
"http://purl.org/np/RABg_5awH2gXv6arGt2hOEzhs3cbhWYF6UpMkSQxgwCPQ#LOD","http://purl.org/np/RAWRg-ga5vWyHdPUfpeFkX9bLJQYkWL63oaPtxWcKbcAs#LOD","LOD","LOD | Linked Open Data","http://purl.org/np/RAaG3HBFawImbh3dHLK-bJZpEOcblSJUTAZvhaypiMaw4",2022-07-21T14:03:46.679+02:00
"http://purl.org/np/RAWRg-ga5vWyHdPUfpeFkX9bLJQYkWL63oaPtxWcKbcAs#LOD","http://purl.org/np/RAWRg-ga5vWyHdPUfpeFkX9bLJQYkWL63oaPtxWcKbcAs#LOD","LOD","LOD | Linked Open Data","http://purl.org/np/RAaG3HBFawImbh3dHLK-bJZpEOcblSJUTAZvhaypiMaw4",2022-07-21T14:03:46.679+02:00
"http://purl.org/np/RAWRg-ga5vWyHdPUfpeFkX9bLJQYkWL63oaPtxWcKbcAs#LOD","http://purl.org/np/RAWRg-ga5vWyHdPUfpeFkX9bLJQYkWL63oaPtxWcKbcAs#LOD","LOD","LOD | Linked Open Data","http://purl.org/np/RAaG3HBFawImbh3dHLK-bJZpEOcblSJUTAZvhaypiMaw4",2022-07-21T12:03:46.679Z
"http://purl.org/np/RAWXHRu8VY1ArhFCXic6b1jYSR-JadKf1kG_ff2xOQNq0#test-nanoinchi","http://purl.org/np/RAWXHRu8VY1ArhFCXic6b1jYSR-JadKf1kG_ff2xOQNq0#test-nanoinchi","test-nanoinchi","TEST NanoInChI","http://purl.org/np/RAWXHRu8VY1ArhFCXic6b1jYSR-JadKf1kG_ff2xOQNq0",2022-09-23T16:05:27Z
"http://purl.org/np/RAWbYIW8zt3iKV0RFusbwz3yq5zCoKeJ2n31msNe953ms#EPND-CS1-Cedar-WB-Template","http://purl.org/np/RAWbYIW8zt3iKV0RFusbwz3yq5zCoKeJ2n31msNe953ms#EPND-CS1-Cedar-WB-Template","EPND-CS1-Cedar-WB-Template","EPND CS1 Cedar Workbench Template | Metadata template for Case Study 1 of the EPND platform","http://purl.org/np/RAWbYIW8zt3iKV0RFusbwz3yq5zCoKeJ2n31msNe953ms",2023-02-14T08:43:23Z
"http://purl.org/np/RAZ9V-CWtrTNy4DbpA1C464Tg1s4CLth7Z5PdjVNce-pg#EPND-CS1-Cedar-WB-Template","http://purl.org/np/RAWbYIW8zt3iKV0RFusbwz3yq5zCoKeJ2n31msNe953ms#EPND-CS1-Cedar-WB-Template","EPND-CS1-Cedar-WB-Template","EPND CS1 Cedar Workbench Template | Metadata template for Case Study 1 of the EPND platform","http://purl.org/np/RAWbYIW8zt3iKV0RFusbwz3yq5zCoKeJ2n31msNe953ms",2023-02-14T08:43:23Z
"http://purl.org/np/RAWd2CUKO3NT7OD-73lzoAnIRHWpKXRrgQJ4rgfPPqXaI#data-reuse-licence-test","http://purl.org/np/RAWd2CUKO3NT7OD-73lzoAnIRHWpKXRrgQJ4rgfPPqXaI#data-reuse-licence-test","data-reuse-licence-test","Data Reuse LIcence Test","http://purl.org/np/RAWd2CUKO3NT7OD-73lzoAnIRHWpKXRrgQJ4rgfPPqXaI",2022-08-08T14:58:25Z
"http://purl.org/np/RAWmiBb9tSngS-_s7TduLYMQgf55izvGnI5-u2yN1vynw#datacite-metadata-schema","http://purl.org/np/RAWmiBb9tSngS-_s7TduLYMQgf55izvGnI5-u2yN1vynw#datacite-metadata-schema","datacite-metadata-schema","DataCite Metadata Scheme","http://purl.org/np/RAWmiBb9tSngS-_s7TduLYMQgf55izvGnI5-u2yN1vynw",2020-11-24T14:19:18.627Z
"http://purl.org/np/RAeBs5qpA3zq2WcnIIonT7rlcMkmCs91HxsMekhKdgXG4#datacite-metadata-scheme","http://purl.org/np/RAWmiBb9tSngS-_s7TduLYMQgf55izvGnI5-u2yN1vynw#datacite-metadata-schema","datacite-metadata-schema","DataCite Metadata Scheme","http://purl.org/np/RAWmiBb9tSngS-_s7TduLYMQgf55izvGnI5-u2yN1vynw",2020-11-24T15:19:18.627+01:00
"http://purl.org/np/RAXJb2l_4dzlyGAnBHPvTKuQZ_5uNj-0Fx-Kx3id6ukU4#DAGs","http://purl.org/np/RAXJb2l_4dzlyGAnBHPvTKuQZ_5uNj-0Fx-Kx3id6ukU4#DAGs","DAGs","Directed Acyclic Graphs","http://purl.org/np/RAXJb2l_4dzlyGAnBHPvTKuQZ_5uNj-0Fx-Kx3id6ukU4",2023-04-29T19:48:29.853Z
"http://purl.org/np/RAXLVL83cJTiJ-3mymGmZb-Gq4DpW17oU0mDwR2AXXrZk#ThermoML","http://purl.org/np/RAXLVL83cJTiJ-3mymGmZb-Gq4DpW17oU0mDwR2AXXrZk#ThermoML","ThermoML","IUPAC XML-based Standard for Thermodynamic Property Data","http://purl.org/np/RAXLVL83cJTiJ-3mymGmZb-Gq4DpW17oU0mDwR2AXXrZk",2022-10-04T22:12:31Z
"http://purl.org/np/RAXZ8OBqfEm-Obxm96Fd_ZkEx19QpNZMoU-CoS5l159Ck#CIF-test","http://purl.org/np/RAXZ8OBqfEm-Obxm96Fd_ZkEx19QpNZMoU-CoS5l159Ck#CIF-test","CIF-test","CIF Test","http://purl.org/np/RAXZ8OBqfEm-Obxm96Fd_ZkEx19QpNZMoU-CoS5l159Ck",2022-09-13T19:44:54Z
"http://purl.org/np/RAJwJkNKQvG-SfPDtRBfobedSE5hjtHUQZEbQP8sR8un0#MC-NEX1.0","http://purl.org/np/RAXaR5LGsY8HSMMU-4BCA-jnlfpiyoE_miMdYpqfE_qmw#MC-NEX1.0","MC-NEX1.0","Materials Cloud - Non-exclusive license to distribute 1.0","http://purl.org/np/RAXaR5LGsY8HSMMU-4BCA-jnlfpiyoE_miMdYpqfE_qmw",2022-01-16T21:18:32.123+01:00
"http://purl.org/np/RAXaR5LGsY8HSMMU-4BCA-jnlfpiyoE_miMdYpqfE_qmw#MC-NEX1.0","http://purl.org/np/RAXaR5LGsY8HSMMU-4BCA-jnlfpiyoE_miMdYpqfE_qmw#MC-NEX1.0","MC-NEX1.0","Materials Cloud - Non-exclusive license to distribute 1.0","http://purl.org/np/RAXaR5LGsY8HSMMU-4BCA-jnlfpiyoE_miMdYpqfE_qmw",2022-01-16T20:18:32.123Z
"http://purl.org/np/RAXcDeRBPDzumuPNj7WEv-9agrilqoafEoNAbnPNZScTM#JSON","http://purl.org/np/RAXcDeRBPDzumuPNj7WEv-9agrilqoafEoNAbnPNZScTM#JSON","JSON","JSON Schema","http://purl.org/np/RAXcDeRBPDzumuPNj7WEv-9agrilqoafEoNAbnPNZScTM",2020-10-05T09:48:54.007Z
"http://purl.org/np/RAXdWGxcxb7Azya4liElgTxzy7mFUMuW2y2NsWKploE-0#Danubius_Portal","http://purl.org/np/RAXdWGxcxb7Azya4liElgTxzy7mFUMuW2y2NsWKploE-0#Danubius_Portal","Danubius_Portal","Danubius Demonstrator Portal","http://purl.org/np/RA4wJ85n5hQqL06Dg1KC_-wygLqO9ruu6ltkSpRrwbaRg",2023-04-24T17:29:24Z
"http://purl.org/np/RAMs8kTRgPWu5llIDNTvjngQVa_F5u8-u6AG7zlkCF_l8#ODV_ASCII","http://purl.org/np/RAXfJqMGLmatdBCu1X-CuYo9a0_zfQUTbPbvGXHpXXL_0#ODV_ASCII","ODV_ASCII","ODV_ASCII | Ocean Data View ASCII format for marine datasets","http://purl.org/np/RAG1glqCTkU7YCmvIiqWWm3T54H_QEkQ1iMuCGRyeYqBQ",2022-07-23T18:27:14.962+02:00
"http://purl.org/np/RAXfJqMGLmatdBCu1X-CuYo9a0_zfQUTbPbvGXHpXXL_0#ODV_ASCII","http://purl.org/np/RAXfJqMGLmatdBCu1X-CuYo9a0_zfQUTbPbvGXHpXXL_0#ODV_ASCII","ODV_ASCII","ODV_ASCII | Ocean Data View ASCII format for marine datasets","http://purl.org/np/RAG1glqCTkU7YCmvIiqWWm3T54H_QEkQ1iMuCGRyeYqBQ",2022-07-23T18:27:14.962+02:00
"http://purl.org/np/RAXfJqMGLmatdBCu1X-CuYo9a0_zfQUTbPbvGXHpXXL_0#ODV_ASCII","http://purl.org/np/RAXfJqMGLmatdBCu1X-CuYo9a0_zfQUTbPbvGXHpXXL_0#ODV_ASCII","ODV_ASCII","ODV_ASCII | Ocean Data View ASCII format for marine datasets","http://purl.org/np/RAG1glqCTkU7YCmvIiqWWm3T54H_QEkQ1iMuCGRyeYqBQ",2022-07-23T16:27:14.962Z
"http://purl.org/np/RAXfj-6pNclI8mUYu75uNEToy6JTpp6bhGVaVVJBYHSEc#DDI-DD3.3","http://purl.org/np/RAXfj-6pNclI8mUYu75uNEToy6JTpp6bhGVaVVJBYHSEc#DDI-DD3.3","DDI-DD3.3","Data Documentation Initiative - Data Documentation 3.3","http://purl.org/np/RAXfj-6pNclI8mUYu75uNEToy6JTpp6bhGVaVVJBYHSEc",2022-01-08T22:01:31.695Z
"http://purl.org/np/RA_rhrDGFqLFknJSJEUVEGHmC6KZ3Sd40Jrn_fugYUXs4#DDI-DD3.3","http://purl.org/np/RAXfj-6pNclI8mUYu75uNEToy6JTpp6bhGVaVVJBYHSEc#DDI-DD3.3","DDI-DD3.3","Data Documentation Initiative - Data Documentation 3.3","http://purl.org/np/RAXfj-6pNclI8mUYu75uNEToy6JTpp6bhGVaVVJBYHSEc",2022-01-08T23:01:31.695+01:00
"http://purl.org/np/RAXrXkqm9mgHufKI7H_DaNvu98a_YR_DVUG9XUaYgsynI#testpub2","http://purl.org/np/RAXrXkqm9mgHufKI7H_DaNvu98a_YR_DVUG9XUaYgsynI#testpub2","testpub2","test publication 2","http://purl.org/np/RAXrXkqm9mgHufKI7H_DaNvu98a_YR_DVUG9XUaYgsynI",2022-01-04T14:58:56.549Z
"http://purl.org/np/RAXx4s7oMhYgbi-eboZmVquxKfPDznEiTVv7ar_fTZoGQ#testpub","http://purl.org/np/RAXx4s7oMhYgbi-eboZmVquxKfPDznEiTVv7ar_fTZoGQ#testpub","testpub","test publication","http://purl.org/np/RAXx4s7oMhYgbi-eboZmVquxKfPDznEiTVv7ar_fTZoGQ",2022-01-04T16:22:00.042Z
"http://purl.org/np/RAY9qwRnRwMcXjLCH3-cicAeeseoCQbMV3klVyQ6zVZEw#europeana","http://purl.org/np/RAY9qwRnRwMcXjLCH3-cicAeeseoCQbMV3klVyQ6zVZEw#europeana","europeana","Europeana","http://purl.org/np/RAY9qwRnRwMcXjLCH3-cicAeeseoCQbMV3klVyQ6zVZEw",2022-10-05T13:40:34Z
"http://purl.org/np/RAYdg3CV1FucepXxPxEpbK94cS2uQ2nY88dHqZvSHfzCM#EUNIS_Habitat","http://purl.org/np/RAYdg3CV1FucepXxPxEpbK94cS2uQ2nY88dHqZvSHfzCM#EUNIS_Habitat","EUNIS_Habitat","EUNIS Habitat Classification","http://purl.org/np/RAWxZ9pllpQ_fGH9rukYZOS1sp_CSfQEB-40hODdfyjmc",2022-07-20T19:20:49.482+02:00
"http://purl.org/np/RAYdg3CV1FucepXxPxEpbK94cS2uQ2nY88dHqZvSHfzCM#EUNIS_Habitat","http://purl.org/np/RAYdg3CV1FucepXxPxEpbK94cS2uQ2nY88dHqZvSHfzCM#EUNIS_Habitat","EUNIS_Habitat","EUNIS Habitat Classification","http://purl.org/np/RAWxZ9pllpQ_fGH9rukYZOS1sp_CSfQEB-40hODdfyjmc",2022-07-20T17:20:49.482Z
"http://purl.org/np/RAYkjxX34igU83vATrmousm5x08nDrWsezqvyzNKLZIPA#LUPO","http://purl.org/np/RAYkjxX34igU83vATrmousm5x08nDrWsezqvyzNKLZIPA#LUPO","LUPO","LUPO | LifeWatch ERIC Upper Ontology","http://purl.org/np/RAC-W3xuD9L89BLk2RUBYgbcUU40zCfVNwAQ8kyhEqang",2022-07-21T14:06:38.824+02:00
"http://purl.org/np/RAYkjxX34igU83vATrmousm5x08nDrWsezqvyzNKLZIPA#LUPO","http://purl.org/np/RAYkjxX34igU83vATrmousm5x08nDrWsezqvyzNKLZIPA#LUPO","LUPO","LUPO | LifeWatch ERIC Upper Ontology","http://purl.org/np/RAC-W3xuD9L89BLk2RUBYgbcUU40zCfVNwAQ8kyhEqang",2022-07-21T12:06:38.824Z
"http://purl.org/np/RAYmWMu25_TII_SJbEWpx83yH1L58gm9mRHytUBVrohac#NVS","http://purl.org/np/RAYmWMu25_TII_SJbEWpx83yH1L58gm9mRHytUBVrohac#NVS","NVS","NERC Vocabulary Service","http://purl.org/np/RAYmWMu25_TII_SJbEWpx83yH1L58gm9mRHytUBVrohac",2020-10-16T09:03:02.773Z
"http://purl.org/np/RAZ-wkVwQZCSEb_PE3mQYs6-7USQ94WkO79KIg0MSw7Wk#French_CSR","http://purl.org/np/RAZ-wkVwQZCSEb_PE3mQYs6-7USQ94WkO79KIg0MSw7Wk#French_CSR","French_CSR","French Oceanographic cruises directory","http://purl.org/np/RAZ-wkVwQZCSEb_PE3mQYs6-7USQ94WkO79KIg0MSw7Wk",2022-12-05T10:00:06Z
"http://purl.org/np/RAZ5BW4-BYc98FsWczV_OtojJdGN4jN4MSd_okrzx4qCA#mmd","http://purl.org/np/RAZ5BW4-BYc98FsWczV_OtojJdGN4jN4MSd_okrzx4qCA#mmd","mmd","MET Norway Metadata Format Specification","http://purl.org/np/RAZ5BW4-BYc98FsWczV_OtojJdGN4jN4MSd_okrzx4qCA",2022-01-27T15:58:02Z
"http://purl.org/np/RAZ5BW4-BYc98FsWczV_OtojJdGN4jN4MSd_okrzx4qCA#mmd","http://purl.org/np/RAZ5BW4-BYc98FsWczV_OtojJdGN4jN4MSd_okrzx4qCA#mmd","mmd","MET Norway Metadata Format Specification","http://purl.org/np/RAkDiflbmlLaitk9eM-XfyBMAupUHQYElypCfZyn-lZj0",2022-07-23T13:12:02.200Z
"http://purl.org/np/RAZJVgUGmgGmVwXeX_nTa8bYBlCC9F860xe6WszO_qvCk#TAXREF","http://purl.org/np/RAZJVgUGmgGmVwXeX_nTa8bYBlCC9F860xe6WszO_qvCk#TAXREF","TAXREF","TAXREF|Taxonomic Repository","http://purl.org/np/RAZJVgUGmgGmVwXeX_nTa8bYBlCC9F860xe6WszO_qvCk",2022-01-16T19:58:37.796Z
"http://purl.org/np/RAxVR7RhLUUIlb8sba_9Y5T9NnjLQMlXCP5g0cND9uAoM#TAXREF","http://purl.org/np/RAZJVgUGmgGmVwXeX_nTa8bYBlCC9F860xe6WszO_qvCk#TAXREF","TAXREF","TAXREF|Taxonomic Repository","http://purl.org/np/RAZJVgUGmgGmVwXeX_nTa8bYBlCC9F860xe6WszO_qvCk",2022-01-16T20:58:37.796+01:00
"http://purl.org/np/RAZLyn_uD-ciJ_ktBEDz84jouGoMdHe49t-63HwnRgKTo#CF_SN","http://purl.org/np/RAZLyn_uD-ciJ_ktBEDz84jouGoMdHe49t-63HwnRgKTo#CF_SN","CF_SN","CF SN | Climate and Forecast Standard Names Parameter Vocabulary","http://purl.org/np/RAZAidz7kuaSomBUi15mRgt6OUV3SyXs7FYPTwC-kJVO0",2023-01-08T17:08:38.118+01:00
"http://purl.org/np/RAZLyn_uD-ciJ_ktBEDz84jouGoMdHe49t-63HwnRgKTo#CF_SN","http://purl.org/np/RAZLyn_uD-ciJ_ktBEDz84jouGoMdHe49t-63HwnRgKTo#CF_SN","CF_SN","CF SN | Climate and Forecast Standard Names Parameter Vocabulary","http://purl.org/np/RAZAidz7kuaSomBUi15mRgt6OUV3SyXs7FYPTwC-kJVO0",2023-01-08T16:08:38.118Z
"http://purl.org/np/RAZcmL_G5KSGdpIic3MbkojnGs5QcoEkVUZXOEEtcu5lE#GESIS-Search","http://purl.org/np/RAZcmL_G5KSGdpIic3MbkojnGs5QcoEkVUZXOEEtcu5lE#GESIS-Search","GESIS-Search","GESIS Search","http://purl.org/np/RAZcmL_G5KSGdpIic3MbkojnGs5QcoEkVUZXOEEtcu5lE",2020-11-13T18:15:37.456Z
"http://purl.org/np/RAZh-guZ5SNJrI-PySo09BRc85TgibyHACyyK1WtEfqhA#NCIt","http://purl.org/np/RAZh-guZ5SNJrI-PySo09BRc85TgibyHACyyK1WtEfqhA#NCIt","NCIt","NCI Thesaurus","http://purl.org/np/RAZh-guZ5SNJrI-PySo09BRc85TgibyHACyyK1WtEfqhA",2020-10-05T20:02:35.759Z
"http://purl.org/np/RAZrRaYxX87RzVRBR6asDoo598ug25zy1ILMQlur0uKec#MaterialsCloud_MDLP","http://purl.org/np/RAZrRaYxX87RzVRBR6asDoo598ug25zy1ILMQlur0uKec#MaterialsCloud_MDLP","MaterialsCloud_MDLP","Materials Cloud metadata longevity plan","http://purl.org/np/RAZrRaYxX87RzVRBR6asDoo598ug25zy1ILMQlur0uKec",2020-11-02T11:36:06.433Z
"http://purl.org/np/RARBWqKwAVRHHSXV64s-dBXxwvc5SiWALuMUKgAe72rkQ#EML_GBIF_Profile","http://purl.org/np/RAZrUxNqmhHzxwpsrDW6veaq1TRzmRu2NHBTiM1obEbYU#EML_GBIF_Profile","EML_GBIF_Profile","EML GBIF Profile","http://purl.org/np/RAZrUxNqmhHzxwpsrDW6veaq1TRzmRu2NHBTiM1obEbYU",2022-01-04T15:27:48.203+01:00
